,State_FIPS_Code,County_FIPS_Code,Diabetes_x,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic,CHSI_County_Name_y,CHSI_State_Name_y,CHSI_State_Abbr_y,Strata_ID_Number_y,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes_y,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,FluB_Rpt,FluB_Ind,FluB_Exp,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Rpt,Meas_Ind,Meas_Exp,Pert_Rpt,Pert_Ind,Pert_Exp,CRS_Rpt,CRS_Ind,CRS_Exp,Syphilis_Rpt,Syphilis_Ind,Syphilis_Exp,ID_Time_Span,Pap_Smear,CI_Min_Pap_Smear,CI_Max_Pap_Smear,Mammogram,CI_Min_Mammogram,CI_Max_Mammogram,Proctoscopy,CI_Min_Proctoscopy,CI_Max_Proctoscopy,Pneumo_Vax,CI_Min_Pneumo_Vax,CI_Max_Pneumo_Vax,Flu_Vac,CI_Min_Flu_Vac,CI_Max_Flu_Vac,CHSI_County_Name_y,CHSI_State_Name_y,CHSI_State_Abbr_y,Strata_ID_Number_y,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Rpt_Ind,Ecol_Exp,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt,Shig_Rpt_Ind,Shig_Exp,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
10,1,23,13.5,Choctaw,Alabama,AL,66,"frontier status, population size, poverty, age, population density",37,14807,6709,17773,16,8,19,18.7,17.4,29.4,24.9,24.5,34.1,59.5,53.7,62.2,13.7,8.6,13.2,2.0,1.0,2.0,55.7,24.9,97.0,43.9,0.5,71.7,0.1,0.1,53.4,0.1,0.1,0.8,0.8,0.8,83.5,Choctaw,Alabama,AL,66,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,17.1,8.5,25.8,13.5,6.6,20.3,2677,2148,800,33.8,20.3,1,1,Choctaw,Alabama,AL,66,0,3,0,0,3,18,1,3,5,0,3,0,0,3,2,0,3,0,3,3,8,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Choctaw,Alabama,AL,66,8,6,6,6,7,6,6,8,8,8,-1,8,8,8,8,6,8,8,8,8,5,5,Choctaw,Alabama,AL,66,3499,325,589,837,701,0,3,0,21,3,29,4,3,24,1997045,1,1,1,1,1,1,1994-2003
11,1,25,15.8,Clarke,Alabama,AL,51,"frontier status, population size, poverty, age, population density",33,27269,27269,43226,22,14,41,19.2,18.0,24.6,27.3,23.5,32.2,58.5,54.9,62.5,12.4,9.6,12.6,1.8,1.2,1.8,55.8,48.6,97.0,43.7,0.7,50.7,0.2,0.2,7.1,0.2,0.2,2.3,0.7,1.0,67.7,Clarke,Alabama,AL,51,31.5,22.0,41.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,15.8,8.2,23.4,4593,3850,1150,55.0,29.3,2,2,Clarke,Alabama,AL,51,3,4,0,0,3,7,0,3,6,0,3,0,0,3,6,0,3,0,4,4,3,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Clarke,Alabama,AL,51,8,8,8,6,5,6,8,6,5,5,-1,5,6,5,8,6,8,5,8,8,5,5,Clarke,Alabama,AL,51,5196,594,972,1494,1290,0,3,0,12,3,28,1,3,15,545514,1,1,1,1,1,1,1999-2003
12,1,27,12.2,Clay,Alabama,AL,63,"frontier status, population size, poverty, age, population density",32,13964,9378,21479,23,24,32,14.0,12.1,16.5,22.4,21.1,24.8,60.3,56.7,62.7,14.9,11.8,17.2,2.5,1.6,3.3,84.2,68.0,98.5,15.0,0.3,31.6,0.3,0.1,0.7,0.1,0.1,0.6,2.1,0.8,2.8,Clay,Alabama,AL,63,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,23.9,14.3,33.5,12.2,4.4,20.0,2320,2198,610,35.8,14.3,2,1,Clay,Alabama,AL,63,0,3,0,1,3,11,2,3,4,0,3,0,1,4,1,0,3,0,7,4,4,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Clay,Alabama,AL,63,8,8,8,8,5,5,8,8,6,8,-1,8,5,5,5,8,8,6,8,8,6,7,Clay,Alabama,AL,63,3333,266,624,814,664,2,4,1,14,3,18,3,3,4,209084,1,1,1,1,1,1,1994-2003
13,1,29,10.5,Cleburne,Alabama,AL,41,"frontier status, population size, poverty, age",47,14460,6602,24509,26,20,1362,14.0,12.5,17.5,23.3,21.8,25.9,62.6,56.1,64.1,12.8,10.0,16.0,1.4,1.2,3.3,95.3,59.0,98.4,3.8,0.6,40.2,0.3,0.1,0.5,0.2,0.1,1.8,1.8,0.7,6.5,Cleburne,Alabama,AL,41,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.5,3.6,17.5,2107,1852,646,0.0,6.9,2,1,Cleburne,Alabama,AL,41,0,3,1,1,3,3,0,3,4,0,3,0,1,4,1,0,3,0,2,3,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Cleburne,Alabama,AL,41,6,8,5,8,5,5,5,6,5,-1,-1,5,8,5,5,5,8,5,8,5,8,5,Cleburne,Alabama,AL,41,3695,234,597,833,697,1,4,1,15,3,26,4,3,12,869963,1,1,1,1,1,1,1994-2003
14,1,31,10.3,Coffee,Alabama,AL,32,"frontier status, population size, poverty, age",37,45567,29918,51327,67,25,310,13.7,12.7,17.8,24.5,20.8,25.4,61.1,60.9,67.2,12.9,8.1,13.9,1.5,1.2,2.0,77.9,71.9,98.0,18.5,0.9,24.1,0.9,0.1,5.4,1.2,0.3,2.1,3.2,0.6,6.7,Coffee,Alabama,AL,32,23.3,17.2,29.4,-1111.1,-1111.1,-1111.1,25.5,18.7,32.3,31.3,21.7,40.9,23.0,16.9,29.1,10.3,4.1,16.6,6764,6099,1366,48.3,39.5,1,2,Coffee,Alabama,AL,32,0,3,0,1,3,4,0,3,4,0,3,0,5,4,2,0,3,0,2,4,2,1999-2003,82.1,72.2,91.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Coffee,Alabama,AL,32,8,5,8,8,5,5,8,5,5,5,-1,5,5,7,5,6,-1,8,6,6,8,5,Coffee,Alabama,AL,32,8316,694,1940,2590,2179,1,3,2,85,4,31,81,4,9,1002559,1,1,1,1,1,1,1999-2003
15,1,33,13.6,Colbert,Alabama,AL,21,"frontier status, population size, poverty, age",44,54660,53309,92614,92,40,201,14.0,9.8,13.5,23.0,20.6,24.8,60.9,57.7,62.9,14.0,12.6,17.5,2.0,1.7,3.2,81.9,82.8,97.9,16.7,0.4,14.9,0.4,0.1,1.3,0.3,0.3,1.1,1.3,0.8,8.5,Colbert,Alabama,AL,21,30.2,23.3,37.2,76.9,66.8,86.9,30.1,22.2,38.0,-1111.1,-1111.1,-1111.1,21.7,15.5,27.9,13.6,8.9,18.3,8141,8226,2302,60.4,31.1,1,2,Colbert,Alabama,AL,21,1,3,3,0,3,5,5,4,5,0,3,0,2,3,8,0,3,0,1,3,3,1999-2003,84.3,76.2,92.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Colbert,Alabama,AL,21,8,8,8,8,5,5,7,8,8,7,-1,7,8,8,8,5,8,8,8,8,8,7,Colbert,Alabama,AL,21,10160,1203,2463,3162,2606,0,3,5,28,3,36,1,3,8,5860561,1,1,1,1,1,1,1999-2003
16,1,35,8.2,Conecuh,Alabama,AL,75,"frontier status, population size, poverty, age, population density",37,13257,6228,19495,16,15,22,22.0,17.0,24.9,25.3,22.3,28.6,59.3,55.2,63.8,13.4,11.0,15.1,2.1,1.8,2.6,55.3,30.0,97.1,44.1,1.1,69.6,0.2,0.1,1.6,0.1,0.1,0.5,0.9,0.7,37.8,Conecuh,Alabama,AL,75,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,12.3,3.7,20.9,8.2,2.9,13.6,2657,1947,725,60.3,7.5,1,1,Conecuh,Alabama,AL,75,1,4,0,2,3,10,0,3,4,0,3,0,0,3,8,0,3,0,1,3,6,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Conecuh,Alabama,AL,75,8,8,8,6,7,8,8,8,5,8,-1,8,6,6,6,6,8,6,8,8,6,7,Conecuh,Alabama,AL,75,2872,296,576,746,635,0,3,1,19,3,24,3,3,8,77918,1,1,1,1,1,1,1994-2003
17,1,37,15.0,Coosa,Alabama,AL,41,"frontier status, population size, poverty, age",47,11162,6602,24509,17,20,1362,13.4,12.5,17.5,23.2,21.8,25.9,61.2,56.1,64.1,13.8,10.0,16.0,1.8,1.2,3.3,67.6,59.0,98.4,31.6,0.6,40.2,0.3,0.1,0.5,0.1,0.1,1.8,1.5,0.7,6.5,Coosa,Alabama,AL,41,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,15.0,6.1,24.0,2028,1562,621,9.0,9.0,1,1,Coosa,Alabama,AL,41,1,4,1,0,3,2,0,3,4,0,3,0,0,3,1,0,3,0,15,4,2,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Coosa,Alabama,AL,41,8,8,8,8,5,8,8,8,6,8,-1,8,8,5,6,6,8,6,8,5,-1,5,Coosa,Alabama,AL,41,2707,231,422,645,517,0,3,1,4,3,23,5,3,11,25245,1,1,1,1,1,1,1994-2003
18,1,39,12.1,Covington,Alabama,AL,35,"frontier status, population size, poverty, age",27,37003,27228,49644,36,32,87,17.5,14.6,20.3,23.4,21.8,26.5,58.7,57.6,62.1,15.5,12.6,16.6,2.5,1.6,2.6,86.1,62.3,98.0,12.6,0.5,36.6,0.5,0.2,17.0,0.3,0.3,0.7,0.9,0.8,16.0,Covington,Alabama,AL,35,28.8,21.1,36.6,-1111.1,-1111.1,-1111.1,30.2,22.1,38.3,-1111.1,-1111.1,-1111.1,27.8,19.4,36.1,12.1,6.8,17.5,6094,6401,1583,59.5,24.3,1,2,Covington,Alabama,AL,35,2,4,2,2,3,9,0,3,6,0,3,0,1,3,4,0,3,0,7,4,6,1999-2003,84.6,75.6,93.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Covington,Alabama,AL,35,8,8,8,6,5,5,6,5,6,-1,-1,5,6,8,5,6,8,8,8,8,5,5,Covington,Alabama,AL,35,8116,686,1763,2131,1748,0,3,2,36,4,30,9,3,22,5291,1,1,1,1,1,1,1999-2003
19,1,43,10.0,Cullman,Alabama,AL,21,"frontier status, population size, poverty, age",44,79886,53309,92614,108,40,201,13.3,9.8,13.5,23.9,20.6,24.8,61.3,57.7,62.9,13.3,12.6,17.5,1.5,1.7,3.2,97.3,82.8,97.9,1.2,0.4,14.9,0.4,0.1,1.3,0.3,0.3,1.1,3.1,0.8,8.5,Cullman,Alabama,AL,21,29.4,23.9,34.9,76.2,69.4,83.0,22.2,17.0,27.4,35.0,26.0,44.0,27.6,21.9,33.3,10.0,6.5,13.5,11912,11129,2400,53.8,22.5,1,2,Cullman,Alabama,AL,21,3,4,4,5,3,8,3,3,8,0,3,0,2,3,12,0,3,0,0,3,4,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Cullman,Alabama,AL,21,8,5,8,8,5,5,5,8,8,-1,-1,8,5,8,5,8,-1,8,8,8,5,7,Cullman,Alabama,AL,21,16275,1367,3993,4572,3803,0,3,8,60,4,51,15,4,12,1565840,1,1,1,1,1,1,1999-2003
20,1,45,12.1,Dale,Alabama,AL,33,"frontier status, population size, poverty, age",41,48748,27640,49369,87,20,98,15.8,11.5,16.3,27.7,24.0,31.3,59.4,57.8,63.1,11.8,8.3,12.5,1.2,0.9,2.0,75.5,65.1,97.6,20.9,0.3,33.6,0.5,0.2,6.0,1.3,0.3,2.0,3.2,1.0,27.6,Dale,Alabama,AL,33,30.4,22.8,37.9,79.5,71.7,87.3,25.0,18.4,31.5,-1111.1,-1111.1,-1111.1,29.3,21.8,36.8,12.1,7.4,16.7,7831,7809,2314,24.6,22.6,2,1,Dale,Alabama,AL,33,1,3,0,3,3,5,3,3,5,0,3,0,0,3,7,0,3,0,0,3,5,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Dale,Alabama,AL,33,8,8,8,6,5,5,5,8,8,7,-1,8,6,5,6,6,5,8,6,6,5,7,Dale,Alabama,AL,33,7021,828,1811,2655,2280,0,3,2,73,4,42,17,4,17,90996,1,1,1,1,1,1,1999-2003
21,1,47,11.5,Dallas,Alabama,AL,52,"frontier status, population size, poverty, age, population density",40,44366,25732,47941,45,46,68,25.0,16.2,26.3,29.0,22.0,29.1,57.4,58.1,63.2,12.1,9.2,13.2,1.5,1.1,1.8,32.4,32.9,98.6,66.9,0.6,66.3,0.1,0.1,2.1,0.3,0.1,0.8,0.6,0.6,13.8,Dallas,Alabama,AL,52,31.5,23.9,39.1,85.9,79.4,92.4,36.6,28.8,44.5,-1111.1,-1111.1,-1111.1,20.4,13.9,27.0,11.5,7.2,15.7,9242,6424,2302,101.4,38.3,1,2,Dallas,Alabama,AL,52,0,3,0,1,3,5,1,3,5,0,3,0,2,4,2,0,3,0,3,3,7,1999-2003,87.1,78.7,95.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Dallas,Alabama,AL,52,8,8,8,8,7,8,8,8,8,7,-1,5,8,6,8,6,8,6,6,8,5,7,Dallas,Alabama,AL,52,8207,1260,2183,2378,2155,0,3,0,30,3,44,9,3,21,2011358,1,1,1,1,1,1,1999-2003
22,1,49,7.8,DeKalb,Alabama,AL,24,"frontier status, population size, poverty, age",35,67271,57558,94198,86,40,257,15.1,12.3,16.6,25.0,21.0,26.2,61.2,57.9,61.9,12.3,12.0,16.6,1.6,1.6,3.0,96.0,83.7,97.0,1.8,0.8,13.7,0.8,0.2,2.3,0.3,0.3,1.5,8.8,0.7,15.0,DeKalb,Alabama,AL,24,37.0,30.4,43.6,80.7,74.0,87.5,24.3,18.2,30.3,35.3,25.8,44.8,19.1,13.6,24.6,7.8,4.6,11.0,12260,8411,2351,34.2,19.3,1,2,DeKalb,Alabama,AL,24,1,3,3,4,3,10,1,3,7,0,3,0,0,3,3,0,3,0,1,3,3,1999-2003,84.8,77.5,92.0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,DeKalb,Alabama,AL,24,8,8,8,8,5,5,8,6,8,-1,8,5,8,5,5,5,7,5,8,6,6,7,DeKalb,Alabama,AL,24,16525,1414,2949,3790,3150,2,4,3,21,3,46,12,4,23,217675,1,1,1,1,1,1,1999-2003
23,1,51,5.5,Elmore,Alabama,AL,19,"frontier status, population size, poverty, age",37,73937,53919,98288,119,36,280,12.5,10.3,13.9,25.1,22.3,25.7,64.0,60.4,65.8,9.8,8.2,13.2,1.2,1.1,2.3,77.3,77.6,97.5,20.7,0.4,20.7,0.4,0.2,2.1,0.5,0.5,2.5,1.7,0.8,4.6,Elmore,Alabama,AL,19,27.7,22.0,33.4,85.0,78.6,91.3,24.8,19.2,30.4,23.0,15.6,30.4,22.6,17.1,28.1,5.5,3.2,7.8,8320,7792,2167,33.8,16.2,1,2,Elmore,Alabama,AL,19,1,3,3,5,3,7,0,3,7,0,3,0,3,3,14,0,3,0,8,4,0,1999-2003,90.3,85.0,95.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Elmore,Alabama,AL,19,8,8,8,8,5,7,5,8,5,8,-1,8,8,8,5,5,7,8,8,6,5,7,Elmore,Alabama,AL,19,10979,1091,2028,4170,3646,3,3,7,70,4,51,15,4,14,74339,1,1,1,1,1,1,1999-2003
24,1,53,11.4,Escambia,Alabama,AL,51,"frontier status, population size, poverty, age, population density",33,38082,27269,43226,40,14,41,18.6,18.0,24.6,24.4,23.5,32.2,61.4,54.9,62.5,12.5,9.6,12.6,1.7,1.2,1.8,64.3,48.6,97.0,31.7,0.7,50.7,2.9,0.2,7.1,0.3,0.2,2.3,1.0,1.0,67.7,Escambia,Alabama,AL,51,34.3,26.3,42.3,87.1,80.5,93.6,33.7,25.4,41.9,-1111.1,-1111.1,-1111.1,26.1,18.1,34.1,11.4,6.3,16.5,6490,5064,1476,57.8,26.3,1,2,Escambia,Alabama,AL,51,2,4,0,0,3,10,2,3,8,0,3,0,0,3,8,0,3,0,3,4,4,1999-2003,85.6,76.9,94.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Escambia,Alabama,AL,51,8,8,8,6,7,8,8,8,8,8,-1,8,8,8,5,8,6,8,6,8,6,5,Escambia,Alabama,AL,51,8120,721,1763,2165,1834,1,4,0,51,4,38,25,4,21,2302304,1,1,1,1,1,1,1999-2003
25,1,55,10.2,Etowah,Alabama,AL,6,"frontier status, population size, poverty",53,103189,111380,231954,193,43,697,15.7,12.4,16.5,24.0,22.4,29.6,60.3,57.8,62.9,13.9,8.5,16.2,1.8,1.1,2.7,83.8,65.8,95.0,14.6,1.0,30.1,0.3,0.3,1.9,0.5,0.7,3.4,2.4,1.9,21.0,Etowah,Alabama,AL,6,34.1,29.6,38.5,81.4,76.0,86.8,27.1,22.8,31.3,38.2,31.2,45.2,31.5,26.8,36.2,10.2,7.5,12.9,16180,15265,4508,72.7,42.6,1,2,Etowah,Alabama,AL,6,3,4,0,4,3,9,12,4,12,0,3,0,0,3,12,0,3,0,26,4,6,2001-2003,77.6,71.7,83.6,77.2,69.2,85.3,38.9,31.1,46.8,61.7,52.3,71.0,57.6,48.1,67.1,Etowah,Alabama,AL,6,8,5,8,8,5,5,8,8,8,5,-1,5,8,8,5,6,8,8,8,8,8,5,Etowah,Alabama,AL,6,18341,1982,4505,5897,4895,0,3,3,35,3,49,8,3,31,1619985,1,1,1,1,1,1,2001-2003
26,1,57,12.7,Fayette,Alabama,AL,63,"frontier status, population size, poverty, age, population density",32,18228,9378,21479,29,24,32,16.1,12.1,16.5,23.5,21.1,24.8,60.4,56.7,62.7,13.6,11.8,17.2,2.4,1.6,3.3,87.4,68.0,98.5,11.8,0.3,31.6,0.2,0.1,0.7,0.3,0.1,0.6,0.9,0.8,2.8,Fayette,Alabama,AL,63,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,32.7,22.8,42.6,-1111.1,-1111.1,-1111.1,21.2,13.0,29.4,12.7,6.6,18.8,2358,2544,731,60.3,16.5,2,2,Fayette,Alabama,AL,63,0,3,0,2,3,15,2,3,6,0,3,0,0,3,2,0,3,0,3,4,6,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Fayette,Alabama,AL,63,8,7,8,8,5,5,5,6,6,-1,-1,8,5,5,5,5,8,6,8,6,6,5,Fayette,Alabama,AL,63,4298,315,931,1049,862,0,3,2,32,4,24,1,3,6,71686,1,1,1,1,1,1,1994-2003
27,1,59,7.2,Franklin,Alabama,AL,49,"frontier status, population size, poverty, age, population density",35,30737,28892,46496,48,31,61,17.4,12.7,16.3,24.6,20.8,25.5,60.2,56.5,61.1,13.7,12.2,18.7,1.5,1.9,3.1,94.1,70.9,97.4,4.2,0.3,27.6,0.4,0.2,1.6,0.6,0.2,1.0,10.7,0.8,12.5,Franklin,Alabama,AL,49,28.9,19.0,38.9,85.5,75.7,95.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.2,2.9,11.6,5977,4871,1320,35.8,22.8,1,2,Franklin,Alabama,AL,49,0,3,2,0,3,5,0,3,3,0,3,0,1,3,9,0,3,0,1,4,2,1999-2003,85.0,75.3,94.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Franklin,Alabama,AL,49,7,7,8,8,5,5,8,8,8,-1,-1,8,8,8,5,6,-1,8,8,8,6,7,Franklin,Alabama,AL,49,7922,664,1479,1742,1456,0,3,2,26,4,20,4,4,6,93630,1,1,1,1,1,1,1999-2003
28,1,61,9.4,Geneva,Alabama,AL,64,"frontier status, population size, poverty, age, population density",41,25735,9340,25391,45,35,46,17.6,12.0,15.7,22.9,19.6,24.3,59.9,58.6,61.6,15.1,12.9,17.7,2.1,1.6,2.9,87.8,87.8,98.8,10.8,0.4,10.8,0.7,0.1,0.9,0.2,0.1,0.5,2.0,0.6,7.8,Geneva,Alabama,AL,64,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,34.5,24.5,44.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.4,4.0,14.7,4759,4173,1118,35.0,15.5,2,1,Geneva,Alabama,AL,64,0,3,0,1,3,8,2,3,5,0,3,0,2,4,5,0,3,0,3,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Geneva,Alabama,AL,64,7,5,5,8,5,5,8,8,6,-1,-1,5,8,5,5,6,8,6,8,6,6,7,Geneva,Alabama,AL,64,6209,409,1293,1492,1218,2,4,3,69,4,38,7,4,10,161155,1,1,1,1,1,1,1994-2003
29,1,63,7.1,Greene,Alabama,AL,75,"frontier status, population size, poverty, age, population density",37,9661,6228,19495,15,15,22,24.9,17.0,24.9,28.0,22.3,28.6,57.9,55.2,63.8,12.0,11.0,15.1,2.1,1.8,2.6,19.9,30.0,97.1,79.7,1.1,69.6,0.1,0.1,1.6,0.2,0.1,0.5,0.7,0.7,37.8,Greene,Alabama,AL,75,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.1,0.0,14.5,2384,1287,461,31.1,10.4,1,1,Greene,Alabama,AL,75,0,3,0,0,3,7,1,3,3,0,3,0,1,4,6,0,3,0,11,4,4,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Greene,Alabama,AL,75,8,8,8,8,7,8,8,8,-1,5,-1,8,8,8,5,5,8,5,8,6,8,7,Greene,Alabama,AL,75,2156,210,429,524,468,0,3,1,11,3,17,6,4,6,3448520,1,1,1,1,1,1,1994-2003
30,1,65,5.2,Hale,Alabama,AL,76,"frontier status, population size, poverty, age, population density",38,18316,9226,23786,28,24,42,20.6,16.7,23.3,26.8,24.8,29.5,60.6,56.1,60.6,10.9,11.1,14.3,1.7,1.6,2.6,40.3,48.3,91.8,59.2,4.4,50.9,0.1,0.0,2.0,0.2,0.2,0.7,0.9,0.9,12.1,Hale,Alabama,AL,76,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.2,0.3,10.1,3422,2358,825,27.3,5.5,1,1,Hale,Alabama,AL,76,1,4,0,1,3,7,0,3,5,0,3,0,1,4,2,0,3,0,11,3,17,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Hale,Alabama,AL,76,8,8,8,6,7,8,8,8,8,8,-1,8,8,8,6,6,8,6,8,8,5,5,Hale,Alabama,AL,76,4080,325,877,1011,912,3,4,0,21,3,31,7,3,14,51811,1,1,1,1,1,1,1994-2003
